,Unnamed: 0,Property ID,Amenity
0,0,4252,Unfurnished
1,1,4252,KitchenAppliances
2,2,4252,Security
3,3,4252,Concierge
4,4,4252,Balcony
5,5,4254,Unfurnished
6,6,4254,Concierge
7,7,4254,Balcony
8,8,4255,Unfurnished
9,9,4255,Security
10,10,4255,SharedGym
11,11,4255,Study
12,12,4255,SharedPool
13,13,4255,PetsAllowed
14,14,4255,SharedSpa
15,15,4256,Unfurnished
16,16,4256,KitchenAppliances
17,17,4256,Security
18,18,4256,Concierge
19,19,4256,BuiltinWardrobes
20,20,4256,Balcony
21,21,4256,SharedGym
22,22,4256,MaidsRoom
23,23,4256,SharedPool
24,24,4256,ViewofWater
25,25,4256,ViewofLandmark
26,26,4256,Children'sPlayArea
27,27,4256,SharedSpa
28,28,4258,Unfurnished
29,29,4258,Security
30,30,4258,SharedGym
31,31,4258,Study
32,32,4258,SharedPool
33,33,4258,PetsAllowed
34,34,4258,SharedSpa
35,35,4260,Unfurnished
36,36,4260,Security
37,37,4260,Balcony
38,38,4260,CoveredParking
39,39,4261,Furnished
40,40,4261,Security
41,41,4261,Balcony
42,42,4261,SharedGym
43,43,4261,Study
44,44,4261,SharedPool
45,45,4261,PetsAllowed
46,46,4261,Children'sPlayArea
47,47,4261,SharedSpa
48,48,4262,Unfurnished
49,49,4262,PrivateJacuzzi
50,50,4262,Security
51,51,4262,PrivateGarden
52,52,4262,Children'sPool
53,53,4262,Concierge
54,54,4262,MaidService
55,55,4262,BuiltinWardrobes
56,56,4262,LobbyinBuilding
57,57,4262,Balcony
58,58,4262,SharedGym
59,59,4262,MaidsRoom
60,60,4262,Study
61,61,4262,Walk-inCloset
62,62,4262,PetsAllowed
63,63,4262,ViewofLandmark
64,64,4262,Children'sPlayArea
65,65,4262,BarbecueArea
66,66,4262,CoveredParking
67,67,4264,Unfurnished
68,68,4264,Security
69,69,4264,PrivateGarden
70,70,4264,Children'sPool
71,71,4264,SharedGym
72,72,4264,SharedPool
73,73,4264,PetsAllowed
74,74,4264,ViewofWater
75,75,4264,ViewofLandmark
76,76,4264,Children'sPlayArea
77,77,4264,BarbecueArea
78,78,4264,CoveredParking
79,79,4264,SharedSpa
80,80,4265,Unfurnished
81,81,4265,Security
82,82,4265,PrivateGarden
83,83,4265,Children'sPool
84,84,4265,Concierge
85,85,4265,BuiltinWardrobes
86,86,4265,Balcony
87,87,4265,PrivatePool
88,88,4265,SharedPool
89,89,4265,PetsAllowed
90,90,4265,ViewofWater
91,91,4265,ViewofLandmark
92,92,4265,BarbecueArea
93,93,4265,SharedSpa
94,94,4266,Unfurnished
95,95,4266,Security
96,96,4266,Balcony
97,97,4266,SharedGym
98,98,4266,MaidsRoom
99,99,4266,Study
100,100,4266,SharedPool
101,101,4266,PetsAllowed
102,102,4266,SharedSpa
103,103,4267,Unfurnished
104,104,4267,Concierge
105,105,4267,MaidService
106,106,4267,LobbyinBuilding
107,107,4267,Balcony
108,108,4267,Walk-inCloset
109,109,4267,PetsAllowed
110,110,4267,ViewofLandmark
111,111,4267,CoveredParking
112,112,4269,Unfurnished
113,113,4269,Security
114,114,4269,Children'sPool
115,115,4269,Balcony
116,116,4269,SharedGym
117,117,4269,PrivatePool
118,118,4269,SharedPool
119,119,4269,PetsAllowed
120,120,4269,ViewofWater
121,121,4269,ViewofLandmark
122,122,4269,Children'sPlayArea
123,123,4269,BarbecueArea
124,124,4269,CoveredParking
125,125,4269,SharedSpa
126,126,4271,Unfurnished
127,127,4271,Security
128,128,4271,PrivateGarden
129,129,4271,Children'sPool
130,130,4271,Balcony
131,131,4271,SharedGym
132,132,4271,MaidsRoom
133,133,4271,SharedPool
134,134,4271,PetsAllowed
135,135,4271,ViewofWater
136,136,4271,ViewofLandmark
137,137,4271,Children'sPlayArea
138,138,4271,BarbecueArea
139,139,4271,CoveredParking
140,140,4271,SharedSpa
141,141,4273,Unfurnished
142,142,4273,Security
143,143,4273,Concierge
144,144,4273,LobbyinBuilding
145,145,4273,Balcony
146,146,4273,SharedPool
147,147,4273,PetsAllowed
148,148,4273,ViewofWater
149,149,4273,ViewofLandmark
150,150,4273,Children'sPlayArea
151,151,4273,BarbecueArea
152,152,4273,CoveredParking
153,153,4274,Unfurnished
154,154,4274,KitchenAppliances
155,155,4274,Security
156,156,4274,PrivateGarden
157,157,4274,Children'sPool
158,158,4274,Concierge
159,159,4274,MaidService
160,160,4274,BuiltinWardrobes
161,161,4274,LobbyinBuilding
162,162,4274,Balcony
163,163,4274,PrivateGym
164,164,4274,SharedGym
165,165,4274,PrivatePool
166,166,4274,SharedPool
167,167,4274,PetsAllowed
168,168,4274,ViewofWater
169,169,4274,ViewofLandmark
170,170,4274,Children'sPlayArea
171,171,4274,BarbecueArea
172,172,4274,CoveredParking
173,173,4275,Unfurnished
174,174,4275,Security
175,175,4275,MaidService
176,176,4275,Balcony
177,177,4275,PetsAllowed
178,178,4275,Children'sPlayArea
179,179,4275,BarbecueArea
180,180,4276,Unfurnished
181,181,4276,Security
182,182,4276,MaidService
183,183,4276,Balcony
184,184,4276,PetsAllowed
185,185,4276,Children'sPlayArea
186,186,4276,BarbecueArea
187,187,4277,Unfurnished
188,188,4277,Security
189,189,4277,MaidService
190,190,4277,LobbyinBuilding
191,191,4277,Balcony
192,192,4277,SharedGym
193,193,4277,SharedPool
194,194,4277,PetsAllowed
195,195,4277,ViewofWater
196,196,4277,ViewofLandmark
197,197,4277,Children'sPlayArea
198,198,4277,BarbecueArea
199,199,4277,CoveredParking
200,200,4277,SharedSpa
201,201,4278,Unfurnished
202,202,4278,Security
203,203,4278,PrivateGarden
204,204,4278,Balcony
205,205,4279,Unfurnished
206,206,4279,Security
207,207,4279,MaidService
208,208,4279,Balcony
209,209,4279,PetsAllowed
210,210,4279,Children'sPlayArea
211,211,4279,BarbecueArea
212,212,4280,Unfurnished
213,213,4280,Security
214,214,4280,Concierge
215,215,4281,Unfurnished
216,216,4281,Security
217,217,4281,PrivateGarden
218,218,4281,MaidService
219,219,4281,SharedPool
220,220,4281,PetsAllowed
221,221,4281,ViewofWater
222,222,4281,Children'sPlayArea
223,223,4281,BarbecueArea
224,224,4281,CoveredParking
225,225,4281,SharedSpa
226,226,4282,Unfurnished
227,227,4282,Security
228,228,4282,Concierge
229,229,4282,Balcony
230,230,4283,Unfurnished
231,231,4283,Security
232,232,4283,Concierge
233,233,4283,Balcony
234,234,4284,Unfurnished
235,235,4284,Security
236,236,4284,Concierge
237,237,4284,Balcony
238,238,4285,Unfurnished
239,239,4285,Security
240,240,4285,PrivateGarden
241,241,4285,Concierge
242,242,4285,Balcony
243,243,4287,Unfurnished
244,244,4287,Security
245,245,4287,PrivateGarden
246,246,4287,Concierge
247,247,4287,Balcony
248,248,4287,BarbecueArea
249,249,4288,Unfurnished
250,250,4288,Security
251,251,4288,Concierge
252,252,4288,Balcony
253,253,4289,Unfurnished
254,254,4289,Security
255,255,4289,Concierge
256,256,4289,Balcony
257,257,4290,Unfurnished
258,258,4290,CentralA/C
259,259,4290,Security
260,260,4290,PrivateGarden
261,261,4290,MaidService
262,262,4290,Balcony
263,263,4290,PetsAllowed
264,264,4290,Children'sPlayArea
265,265,4290,BarbecueArea
266,266,4291,Unfurnished
267,267,4291,Security
268,268,4291,Concierge
269,269,4294,Unfurnished
270,270,4294,CentralA/C
271,271,4294,Security
272,272,4294,MaidService
273,273,4294,Balcony
274,274,4294,PetsAllowed
275,275,4294,Children'sPlayArea
276,276,4294,BarbecueArea
277,277,4304,Unfurnished
278,278,4304,KitchenAppliances
279,279,4304,PrivateGarden
280,280,4304,LobbyinBuilding
281,281,4304,Balcony
282,282,4304,PetsAllowed
283,283,4311,Unfurnished
284,284,4311,KitchenAppliances
285,285,4311,Security
286,286,4311,LobbyinBuilding
287,287,4311,Balcony
288,288,4311,PetsAllowed
289,289,4312,Unfurnished
290,290,4312,Security
291,291,4312,Concierge
292,292,4312,Balcony
293,293,4313,Unfurnished
294,294,4313,CentralA/C
295,295,4313,Security
296,296,4313,MaidService
297,297,4313,Balcony
298,298,4313,PetsAllowed
299,299,4313,Children'sPlayArea
300,300,4313,BarbecueArea
301,301,4318,Unfurnished
302,302,4318,CentralA/C
303,303,4318,Security
304,304,4318,MaidService
305,305,4318,Balcony
306,306,4318,PetsAllowed
307,307,4318,Children'sPlayArea
308,308,4318,BarbecueArea
309,309,4323,Furnished
310,310,4323,Security
311,311,4323,Children'sPool
312,312,4323,MaidService
313,313,4323,SharedGym
314,314,4323,Study
315,315,4323,Walk-inCloset
316,316,4323,SharedPool
317,317,4323,PetsAllowed
318,318,4323,SharedSpa
319,319,4324,Unfurnished
320,320,4324,Security
321,321,4324,Children'sPool
322,322,4324,Concierge
323,323,4324,MaidService
324,324,4324,BuiltinWardrobes
325,325,4324,LobbyinBuilding
326,326,4324,Balcony
327,327,4324,SharedGym
328,328,4324,SharedPool
329,329,4324,PetsAllowed
330,330,4324,ViewofWater
331,331,4324,ViewofLandmark
332,332,4324,Children'sPlayArea
333,333,4324,BarbecueArea
334,334,4324,CoveredParking
335,335,4325,Unfurnished
336,336,4325,KitchenAppliances
337,337,4325,LobbyinBuilding
338,338,4325,Balcony
339,339,4325,PetsAllowed
340,340,4328,Unfurnished
341,341,4328,CentralA/C
342,342,4328,Security
343,343,4328,PrivateGarden
344,344,4328,MaidService
345,345,4328,Balcony
346,346,4328,PetsAllowed
347,347,4328,Children'sPlayArea
348,348,4328,BarbecueArea
349,349,4335,Unfurnished
350,350,4335,CentralA/C
351,351,4335,Security
352,352,4335,PrivateGarden
353,353,4335,Concierge
354,354,4335,MaidService
355,355,4335,Balcony
356,356,4335,PetsAllowed
357,357,4335,Children'sPlayArea
358,358,4335,BarbecueArea
359,359,4336,Unfurnished
360,360,4336,KitchenAppliances
361,361,4336,CentralA/C
362,362,4336,PrivateJacuzzi
363,363,4336,Security
364,364,4336,PrivateGarden
365,365,4336,Children'sPool
366,366,4336,Concierge
367,367,4336,MaidService
368,368,4336,BuiltinWardrobes
369,369,4336,LobbyinBuilding
370,370,4336,Balcony
371,371,4336,PrivateGym
372,372,4336,SharedGym
373,373,4336,MaidsRoom
374,374,4336,Study
375,375,4336,Walk-inCloset
376,376,4336,PrivatePool
377,377,4336,SharedPool
378,378,4336,PetsAllowed
379,379,4336,ViewofWater
380,380,4336,ViewofLandmark
381,381,4336,Children'sPlayArea
382,382,4336,BarbecueArea
383,383,4336,CoveredParking
384,384,4336,SharedSpa
385,385,4337,Unfurnished
386,386,4337,Security
387,387,4337,PrivateGarden
388,388,4337,Concierge
389,389,4337,Balcony
390,390,4337,MaidsRoom
391,391,4337,Walk-inCloset
392,392,4337,PetsAllowed
393,393,4339,Unfurnished
394,394,4339,KitchenAppliances
395,395,4339,CentralA/C
396,396,4339,PrivateJacuzzi
397,397,4339,Security
398,398,4339,PrivateGarden
399,399,4339,Children'sPool
400,400,4339,Concierge
401,401,4339,MaidService
402,402,4339,BuiltinWardrobes
403,403,4339,LobbyinBuilding
404,404,4339,Balcony
405,405,4339,PrivateGym
406,406,4339,SharedGym
407,407,4339,MaidsRoom
408,408,4339,Study
409,409,4339,Walk-inCloset
410,410,4339,PrivatePool
411,411,4339,SharedPool
412,412,4339,PetsAllowed
413,413,4339,ViewofWater
414,414,4339,ViewofLandmark
415,415,4339,Children'sPlayArea
416,416,4339,BarbecueArea
417,417,4339,CoveredParking
418,418,4339,SharedSpa
419,419,4340,Unfurnished
420,420,4340,Security
421,421,4340,LobbyinBuilding
422,422,4340,Balcony
423,423,4340,PrivateGym
424,424,4340,SharedPool
425,425,4340,PetsAllowed
426,426,4340,ViewofLandmark
427,427,4340,CoveredParking
428,428,4341,Unfurnished
429,429,4341,KitchenAppliances
430,430,4341,CentralA/C
431,431,4341,PrivateJacuzzi
432,432,4341,Security
433,433,4341,PrivateGarden
434,434,4341,Children'sPool
435,435,4341,Concierge
436,436,4341,MaidService
437,437,4341,BuiltinWardrobes
438,438,4341,LobbyinBuilding
439,439,4341,Balcony
440,440,4341,PrivateGym
441,441,4341,SharedGym
442,442,4341,MaidsRoom
443,443,4341,Study
444,444,4341,Walk-inCloset
445,445,4341,PrivatePool
446,446,4341,SharedPool
447,447,4341,PetsAllowed
448,448,4341,ViewofWater
449,449,4341,ViewofLandmark
450,450,4341,Children'sPlayArea
451,451,4341,BarbecueArea
452,452,4341,CoveredParking
453,453,4341,SharedSpa
454,454,4342,Unfurnished
455,455,4342,ViewofWater
456,456,4342,Children'sPlayArea
457,457,4342,CoveredParking
458,458,4342,SharedSpa
459,459,4343,Unfurnished
460,460,4343,CentralA/C
461,461,4343,Security
462,462,4343,MaidService
463,463,4343,Balcony
464,464,4343,PetsAllowed
465,465,4343,Children'sPlayArea
466,466,4343,BarbecueArea
467,467,4346,Unfurnished
468,468,4346,Security
469,469,4346,Children'sPool
470,470,4346,Concierge
471,471,4346,MaidService
472,472,4346,BuiltinWardrobes
473,473,4346,LobbyinBuilding
474,474,4346,SharedPool
475,475,4346,PetsAllowed
476,476,4346,ViewofLandmark
477,477,4346,Children'sPlayArea
478,478,4346,BarbecueArea
479,479,4346,CoveredParking
480,480,4347,Unfurnished
481,481,4347,KitchenAppliances
482,482,4347,CentralA/C
483,483,4347,PrivateJacuzzi
484,484,4347,Security
485,485,4347,PrivateGarden
486,486,4347,Children'sPool
487,487,4347,Concierge
488,488,4347,MaidService
489,489,4347,BuiltinWardrobes
490,490,4347,LobbyinBuilding
491,491,4347,Balcony
492,492,4347,PrivateGym
493,493,4347,SharedGym
494,494,4347,MaidsRoom
495,495,4347,Study
496,496,4347,Walk-inCloset
497,497,4347,PrivatePool
498,498,4347,SharedPool
499,499,4347,PetsAllowed
500,500,4347,ViewofWater
501,501,4347,ViewofLandmark
502,502,4347,Children'sPlayArea
503,503,4347,BarbecueArea
504,504,4347,CoveredParking
505,505,4347,SharedSpa
506,506,4348,Unfurnished
507,507,4348,KitchenAppliances
508,508,4348,CentralA/C
509,509,4348,PrivateJacuzzi
510,510,4348,Security
511,511,4348,PrivateGarden
512,512,4348,Children'sPool
513,513,4348,Concierge
514,514,4348,MaidService
515,515,4348,BuiltinWardrobes
516,516,4348,LobbyinBuilding
517,517,4348,Balcony
518,518,4348,PrivateGym
519,519,4348,SharedGym
520,520,4348,MaidsRoom
521,521,4348,Study
522,522,4348,Walk-inCloset
523,523,4348,PrivatePool
524,524,4348,SharedPool
525,525,4348,PetsAllowed
526,526,4348,ViewofWater
527,527,4348,ViewofLandmark
528,528,4348,Children'sPlayArea
529,529,4348,BarbecueArea
530,530,4348,CoveredParking
531,531,4348,SharedSpa
532,532,4349,Unfurnished
533,533,4349,Security
534,534,4349,Children'sPool
535,535,4349,MaidService
536,536,4349,BuiltinWardrobes
537,537,4349,LobbyinBuilding
538,538,4349,Balcony
539,539,4349,SharedGym
540,540,4349,SharedPool
541,541,4349,PetsAllowed
542,542,4349,ViewofWater
543,543,4349,ViewofLandmark
544,544,4349,Children'sPlayArea
545,545,4349,BarbecueArea
546,546,4349,CoveredParking
547,547,4349,SharedSpa
548,548,4350,Unfurnished
549,549,4350,KitchenAppliances
550,550,4350,CentralA/C
551,551,4350,PrivateJacuzzi
552,552,4350,Security
553,553,4350,PrivateGarden
554,554,4350,Children'sPool
555,555,4350,Concierge
556,556,4350,MaidService
557,557,4350,BuiltinWardrobes
558,558,4350,LobbyinBuilding
559,559,4350,Balcony
560,560,4350,PrivateGym
561,561,4350,SharedGym
562,562,4350,MaidsRoom
563,563,4350,Study
564,564,4350,Walk-inCloset
565,565,4350,PrivatePool
566,566,4350,SharedPool
567,567,4350,PetsAllowed
568,568,4350,ViewofWater
569,569,4350,ViewofLandmark
570,570,4350,Children'sPlayArea
571,571,4350,BarbecueArea
572,572,4350,CoveredParking
573,573,4350,SharedSpa
574,574,4351,Unfurnished
575,575,4351,KitchenAppliances
576,576,4351,CentralA/C
577,577,4351,PrivateJacuzzi
578,578,4351,Security
579,579,4351,PrivateGarden
580,580,4351,Children'sPool
581,581,4351,Concierge
582,582,4351,MaidService
583,583,4351,BuiltinWardrobes
584,584,4351,LobbyinBuilding
585,585,4351,Balcony
586,586,4351,PrivateGym
587,587,4351,SharedGym
588,588,4351,MaidsRoom
589,589,4351,Study
590,590,4351,Walk-inCloset
591,591,4351,PrivatePool
592,592,4351,SharedPool
593,593,4351,PetsAllowed
594,594,4351,ViewofWater
595,595,4351,ViewofLandmark
596,596,4351,Children'sPlayArea
597,597,4351,BarbecueArea
598,598,4351,CoveredParking
599,599,4351,SharedSpa
600,600,4352,Unfurnished
601,601,4352,KitchenAppliances
602,602,4352,CentralA/C
603,603,4352,PrivateJacuzzi
604,604,4352,Security
605,605,4352,PrivateGarden
606,606,4352,Children'sPool
607,607,4352,Concierge
608,608,4352,MaidService
609,609,4352,BuiltinWardrobes
610,610,4352,LobbyinBuilding
611,611,4352,Balcony
612,612,4352,PrivateGym
613,613,4352,SharedGym
614,614,4352,MaidsRoom
615,615,4352,Study
616,616,4352,Walk-inCloset
617,617,4352,PrivatePool
618,618,4352,SharedPool
619,619,4352,PetsAllowed
620,620,4352,ViewofWater
621,621,4352,ViewofLandmark
622,622,4352,Children'sPlayArea
623,623,4352,BarbecueArea
624,624,4352,SharedSpa
625,625,4353,Unfurnished
626,626,4353,KitchenAppliances
627,627,4353,CentralA/C
628,628,4353,PrivateJacuzzi
629,629,4353,Security
630,630,4353,PrivateGarden
631,631,4353,Children'sPool
632,632,4353,Concierge
633,633,4353,MaidService
634,634,4353,BuiltinWardrobes
635,635,4353,LobbyinBuilding
636,636,4353,Balcony
637,637,4353,PrivateGym
638,638,4353,SharedGym
639,639,4353,MaidsRoom
640,640,4353,Study
641,641,4353,Walk-inCloset
642,642,4353,PrivatePool
643,643,4353,SharedPool
644,644,4353,PetsAllowed
645,645,4353,ViewofWater
646,646,4353,ViewofLandmark
647,647,4353,Children'sPlayArea
648,648,4353,BarbecueArea
649,649,4353,CoveredParking
650,650,4353,SharedSpa
651,651,4354,Unfurnished
652,652,4354,Security
653,653,4354,PrivateGarden
654,654,4354,Children'sPool
655,655,4354,Concierge
656,656,4354,LobbyinBuilding
657,657,4354,Balcony
658,658,4354,PrivatePool
659,659,4354,SharedPool
660,660,4354,ViewofWater
661,661,4354,ViewofLandmark
662,662,4354,Children'sPlayArea
663,663,4354,BarbecueArea
664,664,4354,CoveredParking
665,665,4355,Unfurnished
666,666,4355,CentralA/C
667,667,4355,Security
668,668,4355,Balcony
669,669,4355,PetsAllowed
670,670,4355,Children'sPlayArea
671,671,4355,BarbecueArea
672,672,4355,CoveredParking
673,673,4355,SharedSpa
674,674,4356,Unfurnished
675,675,4356,Security
676,676,4356,PrivateGarden
677,677,4356,Concierge
678,678,4356,Balcony
679,679,4356,PetsAllowed
680,680,4357,Unfurnished
681,681,4357,KitchenAppliances
682,682,4357,Security
683,683,4357,Children'sPool
684,684,4357,MaidService
685,685,4357,Balcony
686,686,4357,PrivateGym
687,687,4357,MaidsRoom
688,688,4357,SharedPool
689,689,4357,PetsAllowed
690,690,4357,ViewofWater
691,691,4357,CoveredParking
692,692,4357,SharedSpa
693,693,4359,Unfurnished
694,694,4359,CentralA/C
695,695,4359,Security
696,696,4359,Balcony
697,697,4359,PetsAllowed
698,698,4359,Children'sPlayArea
699,699,4359,BarbecueArea
700,700,4359,CoveredParking
701,701,4359,SharedSpa
702,702,4360,Unfurnished
703,703,4360,Security
704,704,4360,Concierge
705,705,4360,LobbyinBuilding
706,706,4360,Balcony
707,707,4360,PetsAllowed
708,708,4360,ViewofLandmark
709,709,4360,Children'sPlayArea
710,710,4361,Furnished
711,711,4361,KitchenAppliances
712,712,4361,Security
713,713,4361,Children'sPool
714,714,4361,MaidService
715,715,4361,BuiltinWardrobes
716,716,4361,LobbyinBuilding
717,717,4361,Balcony
718,718,4361,SharedGym
719,719,4361,SharedPool
720,720,4361,PetsAllowed
721,721,4361,ViewofWater
722,722,4361,ViewofLandmark
723,723,4361,Children'sPlayArea
724,724,4361,BarbecueArea
725,725,4361,CoveredParking
726,726,4361,SharedSpa
727,727,4362,Unfurnished
728,728,4362,KitchenAppliances
729,729,4362,CentralA/C
730,730,4362,PrivateJacuzzi
731,731,4362,Security
732,732,4362,PrivateGarden
733,733,4362,Children'sPool
734,734,4362,Concierge
735,735,4362,MaidService
736,736,4362,BuiltinWardrobes
737,737,4362,LobbyinBuilding
738,738,4362,Balcony
739,739,4362,PrivateGym
740,740,4362,SharedGym
741,741,4362,MaidsRoom
742,742,4362,Study
743,743,4362,Walk-inCloset
744,744,4362,PrivatePool
745,745,4362,SharedPool
746,746,4362,PetsAllowed
747,747,4362,ViewofWater
748,748,4362,ViewofLandmark
749,749,4362,Children'sPlayArea
750,750,4362,BarbecueArea
751,751,4362,CoveredParking
752,752,4362,SharedSpa
753,753,4363,Unfurnished
754,754,4363,KitchenAppliances
755,755,4363,CentralA/C
756,756,4363,PrivateJacuzzi
757,757,4363,Security
758,758,4363,PrivateGarden
759,759,4363,Concierge
760,760,4363,BuiltinWardrobes
761,761,4363,LobbyinBuilding
762,762,4363,Balcony
763,763,4363,MaidsRoom
764,764,4363,PrivatePool
765,765,4363,PetsAllowed
766,766,4363,ViewofLandmark
767,767,4363,BarbecueArea
768,768,4363,CoveredParking
769,769,4365,Unfurnished
770,770,4365,KitchenAppliances
771,771,4365,CentralA/C
772,772,4365,PrivateJacuzzi
773,773,4365,Security
774,774,4365,PrivateGarden
775,775,4365,Children'sPool
776,776,4365,Concierge
777,777,4365,MaidService
778,778,4365,BuiltinWardrobes
779,779,4365,LobbyinBuilding
780,780,4365,Balcony
781,781,4365,PrivateGym
782,782,4365,SharedGym
783,783,4365,MaidsRoom
784,784,4365,Study
785,785,4365,Walk-inCloset
786,786,4365,PrivatePool
787,787,4365,SharedPool
788,788,4365,PetsAllowed
789,789,4365,ViewofWater
790,790,4365,ViewofLandmark
791,791,4365,Children'sPlayArea
792,792,4365,BarbecueArea
793,793,4365,CoveredParking
794,794,4365,SharedSpa
795,795,4366,Unfurnished
796,796,4366,KitchenAppliances
797,797,4366,LobbyinBuilding
798,798,4366,Balcony
799,799,4367,Unfurnished
800,800,4367,KitchenAppliances
801,801,4367,CentralA/C
802,802,4367,PrivateJacuzzi
803,803,4367,Security
804,804,4367,PrivateGarden
805,805,4367,Children'sPool
806,806,4367,Concierge
807,807,4367,MaidService
808,808,4367,BuiltinWardrobes
809,809,4367,LobbyinBuilding
810,810,4367,Balcony
811,811,4367,PrivateGym
812,812,4367,SharedGym
813,813,4367,MaidsRoom
814,814,4367,Study
815,815,4367,Walk-inCloset
816,816,4367,PrivatePool
817,817,4367,SharedPool
818,818,4367,PetsAllowed
819,819,4367,ViewofWater
820,820,4367,ViewofLandmark
821,821,4367,Children'sPlayArea
822,822,4367,BarbecueArea
823,823,4367,CoveredParking
824,824,4367,SharedSpa
825,825,4368,Unfurnished
826,826,4368,KitchenAppliances
827,827,4368,CentralA/C
828,828,4368,PrivateJacuzzi
829,829,4368,Security
830,830,4368,PrivateGarden
831,831,4368,Children'sPool
832,832,4368,Concierge
833,833,4368,MaidService
834,834,4368,BuiltinWardrobes
835,835,4368,LobbyinBuilding
836,836,4368,Balcony
837,837,4368,PrivateGym
838,838,4368,SharedGym
839,839,4368,MaidsRoom
840,840,4368,Study
841,841,4368,Walk-inCloset
842,842,4368,PrivatePool
843,843,4368,SharedPool
844,844,4368,PetsAllowed
845,845,4368,ViewofWater
846,846,4368,ViewofLandmark
847,847,4368,Children'sPlayArea
848,848,4368,BarbecueArea
849,849,4368,CoveredParking
850,850,4368,SharedSpa
851,851,4369,Unfurnished
852,852,4369,KitchenAppliances
853,853,4369,CentralA/C
854,854,4369,PrivateJacuzzi
855,855,4369,Security
856,856,4369,PrivateGarden
857,857,4369,Children'sPool
858,858,4369,Concierge
859,859,4369,MaidService
860,860,4369,BuiltinWardrobes
861,861,4369,LobbyinBuilding
862,862,4369,Balcony
863,863,4369,PrivateGym
864,864,4369,SharedGym
865,865,4369,MaidsRoom
866,866,4369,Study
867,867,4369,Walk-inCloset
868,868,4369,PrivatePool
869,869,4369,SharedPool
870,870,4369,PetsAllowed
871,871,4369,ViewofWater
872,872,4369,ViewofLandmark
873,873,4369,Children'sPlayArea
874,874,4369,BarbecueArea
875,875,4369,CoveredParking
876,876,4369,SharedSpa
877,877,4370,Unfurnished
878,878,4370,KitchenAppliances
879,879,4370,CentralA/C
880,880,4370,PrivateJacuzzi
881,881,4370,Security
882,882,4370,PrivateGarden
883,883,4370,Children'sPool
884,884,4370,Concierge
885,885,4370,MaidService
886,886,4370,BuiltinWardrobes
887,887,4370,LobbyinBuilding
888,888,4370,Balcony
889,889,4370,PrivateGym
890,890,4370,SharedGym
891,891,4370,MaidsRoom
892,892,4370,Study
893,893,4370,Walk-inCloset
894,894,4370,PrivatePool
895,895,4370,SharedPool
896,896,4370,PetsAllowed
897,897,4370,ViewofWater
898,898,4370,ViewofLandmark
899,899,4370,Children'sPlayArea
900,900,4370,BarbecueArea
901,901,4370,CoveredParking
902,902,4370,SharedSpa
903,903,4371,Unfurnished
904,904,4371,KitchenAppliances
905,905,4371,CentralA/C
906,906,4371,PrivateJacuzzi
907,907,4371,Security
908,908,4371,PrivateGarden
909,909,4371,Children'sPool
910,910,4371,Concierge
911,911,4371,MaidService
912,912,4371,BuiltinWardrobes
913,913,4371,LobbyinBuilding
914,914,4371,Balcony
915,915,4371,PrivateGym
916,916,4371,SharedGym
917,917,4371,MaidsRoom
918,918,4371,Study
919,919,4371,Walk-inCloset
920,920,4371,PrivatePool
921,921,4371,SharedPool
922,922,4371,PetsAllowed
923,923,4371,ViewofWater
924,924,4371,ViewofLandmark
925,925,4371,Children'sPlayArea
926,926,4371,BarbecueArea
927,927,4371,CoveredParking
928,928,4371,SharedSpa
929,929,4373,Unfurnished
930,930,4373,Security
931,931,4373,PrivateGarden
932,932,4373,Balcony
933,933,4373,Walk-inCloset
934,934,4373,PetsAllowed
935,935,4373,ViewofLandmark
936,936,4373,Children'sPlayArea
937,937,4373,CoveredParking
938,938,4375,Unfurnished
939,939,4375,KitchenAppliances
940,940,4375,CentralA/C
941,941,4375,PrivateJacuzzi
942,942,4375,Security
943,943,4375,PrivateGarden
944,944,4375,Children'sPool
945,945,4375,Concierge
946,946,4375,MaidService
947,947,4375,BuiltinWardrobes
948,948,4375,LobbyinBuilding
949,949,4375,Balcony
950,950,4375,PrivateGym
951,951,4375,SharedGym
952,952,4375,MaidsRoom
953,953,4375,Study
954,954,4375,Walk-inCloset
955,955,4375,PrivatePool
956,956,4375,SharedPool
957,957,4375,PetsAllowed
958,958,4375,ViewofWater
959,959,4375,ViewofLandmark
960,960,4375,Children'sPlayArea
961,961,4375,BarbecueArea
962,962,4375,CoveredParking
963,963,4375,SharedSpa
964,964,4376,Unfurnished
965,965,4376,KitchenAppliances
966,966,4376,CentralA/C
967,967,4376,PrivateJacuzzi
968,968,4376,Security
969,969,4376,PrivateGarden
970,970,4376,Children'sPool
971,971,4376,Concierge
972,972,4376,MaidService
973,973,4376,BuiltinWardrobes
974,974,4376,LobbyinBuilding
975,975,4376,Balcony
976,976,4376,PrivateGym
977,977,4376,SharedGym
978,978,4376,MaidsRoom
979,979,4376,Study
980,980,4376,Walk-inCloset
981,981,4376,PrivatePool
982,982,4376,SharedPool
983,983,4376,PetsAllowed
984,984,4376,ViewofWater
985,985,4376,ViewofLandmark
986,986,4376,Children'sPlayArea
987,987,4376,BarbecueArea
988,988,4376,CoveredParking
989,989,4376,SharedSpa
990,990,4377,Unfurnished
991,991,4377,KitchenAppliances
992,992,4377,CentralA/C
993,993,4377,PrivateJacuzzi
994,994,4377,Security
995,995,4377,PrivateGarden
996,996,4377,Children'sPool
